Fecha,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posc,Mín,Gls.,Ass,TP,TPint,Dis,DaP,TA,TR,Fls,FR,PA,Pcz,TklG,Int,GC,Penal ejecutado,Penal concedido,Informe del partido,jugador_id,Toques,Tkl,Bloqueos,xG,npxG,xAG,ACT,ACG,Cmp,Int.,% Cmp,PrgP,Transportes,PrgC,Att,Succ,Gls_90,Año,Mes,DiaSemana,resultado_tipo,goles_favor,goles_contra,victoria_penales,derrota_penales,resultado_numerico,diferencia_goles,Rendimiento,Rendimiento_normalizado,cluster
2025-03-15,Sáb,Primera A,Apertura — First stage,Visitante,E 0–0,Nacional,Envigado,Sí,"DM,CM",75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,Informe del partido,mateus uribe,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,E,0.0,0.0,0,0,0.0,0.0,21.2,0.3207261724659606,3.0
2025-03-20,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 1–2,co Colombia,br Brazil,No,FW,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,rafael borré,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,2025.0,3.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,0.0,0.0,1.0
2025-03-29,Sáb,Série A,Semana 1 de partido,Visitante,E 1–1,Internacional,Flamengo,Sí,FW,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,rafael borré,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,12.0,83.3,0.0,17.0,1.0,0.0,0.0,0.0,2025.0,3.0,5.0,E,1.0,1.0,0,0,0.0,0.0,0.0,0.0,1.0
2025-04-03,Jue,Libertadores,Group stage,Visitante,E 1–1,br Internacional,br Bahia,Sí,FW,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,rafael borré,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,2025.0,4.0,3.0,E,1.0,1.0,0,0,0.0,0.0,0.0,0.0,1.0
2025-04-06,Dom,Série A,Semana 2 de partido,Local,V 3–0,Internacional,Cruzeiro,No,FW,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,rafael borré,6.0,1.0,0.0,0.2,0.2,0.0,2.0,1.0,3.0,3.0,100.0,0.0,3.0,0.0,1.0,1.0,4.5,2025.0,4.0,6.0,V,3.0,0.0,0,0,1.0,3.0,0.54,0.0081694402420574,1.0
2025-04-10,Jue,Libertadores,Group stage,Local,V 3–0,br Internacional,co Nacional,No,FW,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,rafael borré,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,2025.0,4.0,3.0,V,3.0,0.0,0,0,1.0,3.0,0.0,0.0,1.0
2025-03-20,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 1–2,co Colombia,br Brazil,Sí,"DM,CM",90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,richard ríos,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,83.0,4.0,15.0,0.0,1.0,0.0,0.0,2025.0,3.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,16.400000000000002,0.2481089258698941,0.0
2025-03-25,Mar,WCQ,WCQ — CONMEBOL (M),Local,E 2–2,co Colombia,py Paraguay,Sí,"DM,CM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,richard ríos,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,83.0,4.0,15.0,0.0,1.0,0.0,0.0,2025.0,3.0,1.0,E,2.0,2.0,0,0,0.0,0.0,16.400000000000002,0.2481089258698941,0.0
2025-03-30,Dom,Série A,Semana 1 de partido,Local,E 0–0,Palmeiras,Botafogo (RJ),Sí,"DM,CM",71.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,richard ríos,43.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,35.0,37.0,94.6,7.0,24.0,0.0,1.0,0.0,0.0,2025.0,3.0,6.0,E,0.0,0.0,0,0,0.0,0.0,25.200000000000003,0.3812405446293495,0.0
2025-04-03,Jue,Libertadores,Group stage,Visitante,V 3–2,br Palmeiras,pe Sporting Cristal,No,"DM,CM",26.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,richard ríos,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,83.0,4.0,15.0,0.0,1.0,0.0,3.4615384615384617,2025.0,4.0,3.0,V,3.0,2.0,0,0,1.0,1.0,16.400000000000002,0.2481089258698941,0.0
2025-04-09,Mié,Libertadores,Group stage,Local,V 1–0,br Palmeiras,py Cerro Porteño,Sí,"DM,CM",84.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,richard ríos,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,83.0,4.0,15.0,0.0,1.0,0.0,1.0714285714285714,2025.0,4.0,2.0,V,1.0,0.0,0,0,1.0,1.0,16.400000000000002,0.2481089258698941,3.0
2025-04-12,Sáb,Série A,Semana 3 de partido,Local,V 2–0,Palmeiras,Corinthians,Sí,"DM,CM",61.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,richard ríos,22.0,0.0,2.0,0.0,0.0,0.2,2.0,1.0,10.0,14.0,71.4,1.0,6.0,0.0,1.0,0.0,0.0,2025.0,4.0,5.0,V,2.0,0.0,0,0,1.0,2.0,8.399999999999999,0.1270801815431164,1.0
2024-07-20,Sáb,Liga Argentina,Semana 6 de partido,Local,V 3–0,Racing Club,Godoy Cruz,No,"FW,AM,LW",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,7.0,5.0,V,3.0,0.0,0,0,1.0,3.0,0.1,0.0015128593040847,1.0
2024-07-24,Mié,Liga Argentina,Semana 7 de partido,Visitante,D 0–1,Racing Club,Sarmiento,No,"FW,AM,LW",26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,7.0,2.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2024-08-03,Sáb,Liga Argentina,Semana 9 de partido,Visitante,E 0–0,Racing Club,Huracán,No,"FW,AM,LW",17.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,5.0,E,0.0,0.0,0,0,0.0,0.0,0.1,0.0015128593040847,3.0
2024-08-09,Vie,Liga Argentina,Semana 10 de partido,Local,D 0–1,Racing Club,Gimnasia–LP,Sí,"FW,AM,LW",67.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,4.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2024-08-16,Vie,Liga Argentina,Semana 11 de partido,Visitante,V 1–0,Racing Club,Newell's OB,Sí,"FW,AM,LW",78.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.1538461538461535,2024.0,8.0,4.0,V,1.0,0.0,0,0,1.0,1.0,0.5,0.0075642965204236,3.0
2024-08-20,Mar,Sudamericana,Ronda de 16,Local,V 6–1,ar Racing Club,cl Huachipato,No,"FW,AM,LW",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,1.0,V,6.0,1.0,0,0,1.0,5.0,0.1,0.0015128593040847,3.0
2024-08-25,Dom,Liga Argentina,Semana 12 de partido,Local,E 0–0,Racing Club,Independiente,Sí,"FW,AM,LW",69.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,6.0,E,0.0,0.0,0,0,0.0,0.0,0.1,0.0015128593040847,3.0
2024-09-01,Dom,Liga Argentina,Semana 13 de partido,Visitante,D 0–1,Racing Club,Atlé Tucumán,Sí,"FW,AM,LW",90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2024-09-14,Sáb,Liga Argentina,Semana 14 de partido,Local,V 2–1,Racing Club,Boca Juniors,No,"FW,AM,LW",14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,6.428571428571429,2024.0,9.0,5.0,V,2.0,1.0,0,0,1.0,1.0,0.5,0.0075642965204236,3.0
2024-09-19,Jue,Sudamericana,Cuartos de final,Visitante,D 0–1,ar Racing Club,br Ath Paranaense,No,"FW,AM,LW",26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,3.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2024-09-22,Dom,Liga Argentina,Semana 15 de partido,Visitante,D 0–2,Racing Club,Talleres,Sí,"FW,AM,LW",64.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,6.0,D,0.0,2.0,0,0,-1.0,-2.0,0.1,0.0015128593040847,3.0
2024-09-26,Jue,Sudamericana,Cuartos de final,Local,V 4–1,ar Racing Club,br Ath Paranaense,Sí,"FW,AM,LW",90.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.0,2024.0,9.0,3.0,V,4.0,1.0,0,0,1.0,3.0,0.7999999999999999,0.0121028744326777,3.0
2024-10-05,Sáb,Liga Argentina,Semana 17 de partido,Visitante,D 0–1,Racing Club,Vélez Sarsfield,Sí,"FW,AM,LW",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,5.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2024-10-10,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 0–1,co Colombia,bo Bolivia,Sí,"FW,AM,LW",22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,3.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2024-10-31,Jue,Sudamericana,Semifinales,Local,V 2–1,ar Racing Club,br Corinthians,No,"FW,AM,LW",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,3.0,V,2.0,1.0,0,0,1.0,1.0,0.1,0.0015128593040847,1.0
2024-11-23,Sáb,Sudamericana,Finales,Neutral,V 3–1,ar Racing Club,br Cruzeiro,No,"FW,AM,LW",16.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,5.625,2024.0,11.0,5.0,V,3.0,1.0,0,0,1.0,2.0,0.5,0.0075642965204236,3.0
2024-12-14,Sáb,Liga Argentina,Semana 27 de partido,Local,V 1–0,Racing Club,River Plate,Sí,"FW,AM,LW",89.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,12.0,5.0,V,1.0,0.0,0,0,1.0,1.0,0.1,0.0015128593040847,3.0
2025-01-21,Mar,Saudi Professional League,Semana 16 de partido,Visitante,D 0–1,Al-Taawoun,Al-Riyadh SC,No,"FW,AM,LW",23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,1.0,1.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2025-01-26,Dom,Saudi Professional League,Semana 17 de partido,Local,E 0–0,Al-Taawoun,Al-Orobah,Sí,"FW,AM,LW",75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,1.0,6.0,E,0.0,0.0,0,0,0.0,0.0,0.1,0.0015128593040847,3.0
2025-01-31,Vie,Saudi Professional League,Semana 18 de partido,Visitante,E 0–0,Al-Taawoun,Al-Fayha,Sí,"FW,AM,LW",76.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,1.0,4.0,E,0.0,0.0,0,0,0.0,0.0,0.1,0.0015128593040847,3.0
2025-02-06,Jue,Saudi Professional League,Semana 19 de partido,Local,D 1–2,Al-Taawoun,Al-Ittihad,Sí,"FW,AM,LW",81.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2025-02-15,Sáb,Saudi Professional League,Semana 20 de partido,Visitante,V 1–0,Al-Taawoun,Al-Khaleej,Sí,"FW,AM,LW",65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,5.0,V,1.0,0.0,0,0,1.0,1.0,0.1,0.0015128593040847,3.0
2025-02-22,Sáb,Saudi Professional League,Semana 21 de partido,Local,E 2–2,Al-Taawoun,Al-Shabab,No,"FW,AM,LW",23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,5.0,E,2.0,2.0,0,0,0.0,0.0,0.1,0.0015128593040847,3.0
2025-02-26,Mié,Saudi Professional League,Semana 22 de partido,Visitante,D 0–1,Al-Taawoun,Al-Ettifaq,Sí,"FW,AM,LW",90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,2.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,3.0
2025-03-01,Sáb,Saudi Professional League,Semana 23 de partido,Visitante,V 2–1,Al-Taawoun,Al-Fateh,Sí,"FW,AM,LW",83.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,2.0,1.0,0,0,1.0,1.0,0.4,0.0060514372163388,3.0
2025-03-08,Sáb,Saudi Professional League,Semana 24 de partido,Local,V 3–0,Al-Taawoun,Damac,Sí,"FW,AM,LW",64.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,3.0,0.0,0,0,1.0,3.0,0.1,0.0015128593040847,3.0
2025-03-15,Sáb,Saudi Professional League,Semana 25 de partido,Local,D 0–2,Al-Taawoun,Al-Hilal,Sí,"FW,AM,LW",62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,D,0.0,2.0,0,0,-1.0,-2.0,0.1,0.0015128593040847,3.0
2025-04-04,Vie,Saudi Professional League,Semana 26 de partido,Visitante,V 2–0,Al-Taawoun,Al Kholood Saudi Club,Sí,"FW,AM,LW",73.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,roger martínez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.2328767123287672,2025.0,4.0,4.0,V,2.0,0.0,0,0,1.0,2.0,0.5,0.0075642965204236,3.0
2025-04-03,Jue,Libertadores,Group stage,Local,E 1–1,br Bahia,br Internacional,Sí,RB,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,santiago arias,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,4.0,3.0,E,1.0,1.0,0,0,0.0,0.0,13.5,0.2042360060514371,3.0
2025-04-09,Mié,Libertadores,Group stage,Visitante,V 1–0,br Bahia,uy Nacional,Sí,RB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,santiago arias,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,4.0,2.0,V,1.0,0.0,0,0,1.0,1.0,13.5,0.2042360060514371,3.0
2025-04-05,Sáb,Série B,Semana 1 de partido,Local,V 1–0,Coritiba,Vila Nova,Sí,"DM,CM",79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,sebastián gómez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,4.0,5.0,V,1.0,0.0,0,0,1.0,1.0,21.2,0.3207261724659606,0.0
2025-04-12,Sáb,Série B,Semana 2 de partido,Visitante,V 2–1,Coritiba,Chapecoense,Sí,"DM,CM",90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,Informe del partido,sebastián gómez,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,4.0,5.0,V,2.0,1.0,0,0,1.0,1.0,21.2,0.3207261724659606,0.0
2024-07-06,Sáb,Liga MX,Apertura 2024 Temporada regular,Local,V 1–0,Cruz Azul,Mazatlán,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Informe del partido,willer ditta,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,7.0,5.0,V,1.0,0.0,0,0,1.0,1.0,15.9,0.2405446293494705,0.0
2024-07-13,Sáb,Liga MX,Apertura 2024 Temporada regular,Visitante,V 4–0,Cruz Azul,Monterrey,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,willer ditta,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,7.0,5.0,V,4.0,0.0,0,0,1.0,4.0,15.9,0.2405446293494705,0.0
2024-07-16,Mar,Liga MX,Apertura 2024 Temporada regular,Local,V 3–0,Cruz Azul,Tijuana,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,willer ditta,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,7.0,1.0,V,3.0,0.0,0,0,1.0,3.0,15.9,0.2405446293494705,0.0
2024-07-20,Sáb,Liga MX,Apertura 2024 Temporada regular,Local,E 1–1,Cruz Azul,Toluca,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,willer ditta,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,7.0,5.0,E,1.0,1.0,0,0,0.0,0.0,15.9,0.2405446293494705,0.0
2024-08-23,Vie,Liga MX,Apertura 2024 Temporada regular,Visitante,V 2–0,Cruz Azul,Querétaro,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,willer ditta,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,4.0,V,2.0,0.0,0,0,1.0,2.0,15.9,0.2405446293494705,0.0
2024-08-31,Sáb,Liga MX,Apertura 2024 Temporada regular,Local,V 4–1,Cruz Azul,América,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Informe del partido,willer ditta,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,5.0,V,4.0,1.0,0,0,1.0,3.0,15.9,0.2405446293494705,3.0
